D2010235002200001000000000052013112105201001190420104307                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1904201121052010                                                                                                                                                                          
D2010235002200001000000000040387392105201001190420104324                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1904201121052010                                                                                                                                                                          
D2010235002200001000000000003699002105201001190420104326                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1904201121052010                                                                                                                                                                          
D2010235002200001000000000028570252105201001190420104327                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1904201121052010                                                                                                                                                                          
D2010235002200001000000000005913502105201001190420104328                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1904201121052010                                                                                                                                                                          
D2010235002200001000000000049623602105201001220420104420                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    2204201121052010                                                                                                                                                                          
D2010235002200001000000000061365002105201001220420104421                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    2204201121052010                                                                                                                                                                          
D2010235002200001000000000047797592105201001220420104422                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    2204201121052010                                                                                                                                                                          
D2010235002200001000000000022006502105201001220420104423                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    2204201121052010                                                                                                                                                                          
D2010235002200001000000000007638502105201001220420104424                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    2204201121052010                                                                                                                                                                          
D2010235002200001000000000063659242105201001220420104425                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    2204201121052010                                                                                                                                                                          
D2010235002200001000000000022837502105201001170520104624                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1705201121052010                                                                                                                                                                          
D2010235002200001000000000010440002105201001170520104625                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1705201121052010                                                                                                                                                                          
D2010235002200001000000000058942502105201001190520104678                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1905201121052010                                                                                                                                                                          
D2010235002200001000000000005716003006201001300620104698                REF CONTRATO DE FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL.                                1        1    3006201130062010                                                                                                                                                                          
D2010235002200001000000000028105863006201001300620104699                REF CONTRATO DE FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL.                                1        1    3006201130062010                                                                                                                                                                          
D2010235002200001000000000004639003006201001300620104700                REF CONTRATO DE FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL.                                1        1    3006201130062010                                                                                                                                                                          
D2010235002200001000000000044515333006201001300620104701                REF CONTRATO DE FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL.                                1        1    3006201130062010                                                                                                                                                                          
D2010235002200001000000000049216273006201001300620104754                REF CONTRATO DE FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL.                                1        1    3006201130062010                                                                                                                                                                          
